classifier_name,root_id,n_languages,cross_language_consistency,all_correct,any_correct
crest,0097ab53f11243daa1fa8a93b3b5bf10,2,0.5,False,True
crest,00ba921e416949a99e1518f999c9d188,15,0.4,False,True
crest,0144ced1c9774a0ab5dfc3f16be91e4b,2,1.0,True,True
crest,0187d784559041198b24b421228053f2,27,0.8888888888888888,False,True
crest,029ac2589d624eb3806e2f6a258b2177,3,0.3333333333333333,False,True
crest,02e5678638d54e8785e4c18fd7c90226,2,1.0,True,True
crest,03656d446f014b31b43fdad8671da2b7,10,0.8,False,True
crest,040160c914bf4b1bb0ed76acd86e3ab5,46,0.5434782608695652,False,True
crest,04240085e11c4957a1d2f0ea987a1d42,3,0.6666666666666666,False,True
crest,043b2a33b27f42739cb6892d646a6ea9,2,0.5,False,True
crest,04fb92a58d02474385c7d9bc07acd4d7,6,0.3333333333333333,False,True
crest,056e3b3f04ca409b99a5bb17be15caa1,2,0.5,False,True
crest,05dd3f28f0ab47e484dd21fb69c2a667,3,0.6666666666666666,False,True
crest,05e427719e254761aa75f6f25decf48a,35,0.8285714285714286,False,True
crest,05fe608dc1f4430489e9fe0b316ba2c3,2,1.0,True,True
crest,063badbdd73a4eb892083892b1cef3af,2,1.0,True,True
crest,06dd7feb655e4103bb923514b9c66c8a,2,0.5,False,True
crest,076e3ad6e3454665a9f6aa308e3416f9,10,0.9,False,True
crest,079ac0ece07b48e8aa1ec2e0aefa2cc3,3,1.0,True,True
crest,07d558e0c7374dea82f42d4e5dec30b4,2,0.0,False,False
crest,07dae5996e754d6a82e5c502db3c5183,4,0.5,False,True
crest,0822057fe59a4981b04cc9badf217be7,9,0.7777777777777778,False,True
crest,085e1c8d1a06420eb3fbd45b9abfeaee,3,0.3333333333333333,False,True
crest,086ace581921460aae468dbdfa0e1d55,12,0.9166666666666666,False,True
crest,087b814556b8417dbaedcd3e2f1bcb53,59,0.847457627118644,False,True
crest,088f8f1ee54e479e985ddc92a94bed87,3,0.6666666666666666,False,True
crest,08dc3df8c8e04ddfa4a3db4af1816494,2,1.0,True,True
crest,08e43ffd61da4e488b28850844fd3303,21,1.0,True,True
crest,08e5efa6d3284e4ba969e5d0c97b25d9,2,0.0,False,False
crest,093ecf9f625546b7a4dc929443233fea,8,0.75,False,True
crest,09472765369b4e2b82ba9bdbb8f0858f,2,1.0,True,True
crest,094a5331235443db9b8122a8aa8fa04a,12,1.0,True,True
crest,09991d535af046549f5e5a8d79812b3e,2,0.5,False,True
crest,0a5335c820b3416db5c8bb56687b24c8,6,0.5,False,True
crest,0ab7fdac388b4cf58f628d30e26a5958,12,0.9166666666666666,False,True
crest,0ad4f5b9d308450095408f534322ee69,43,0.023255813953488372,False,True
crest,0bb278bcd6904805b41dc4af2b173a62,2,1.0,True,True
crest,0bb4e9c75a8744d799e55d786c824b3f,12,0.9166666666666666,False,True
crest,0bb7292b6adb4e4c850448f52c9beedf,4,0.5,False,True
crest,0bd80ba2a2ad44eb94d23833870f5854,4,0.75,False,True
crest,0be05fd12846487fb91bb335b1228bc9,4,1.0,True,True
crest,0cee2c80c5084f308f4b77c737e3c386,10,0.9,False,True
crest,0cf2cf99c5be4386a94a77ce4c82bc4a,3,0.6666666666666666,False,True
crest,0e453d0ff48243d78dd7ff862cc6ebc6,8,0.75,False,True
crest,0e5ba818ffca43cb899cc99d92974eda,2,0.5,False,True
crest,0ead7806116c4c37bcfa022a55742d3f,4,0.75,False,True
crest,0ebf7496fe4643b5aa27dcb0ac1c6ddb,16,1.0,True,True
crest,0f497d9fd878440b81ca368bff1a7681,2,0.5,False,True
crest,0f7c9ec52da7441f84c7358f6e847374,4,1.0,True,True
crest,0fedaf04810d4067b212923aef533731,4,1.0,True,True
crest,0ff052c0afb24b92a0639d4b6d7a3dee,2,1.0,True,True
crest,1050ddebb6324eaf931d893574ad16e7,9,0.7777777777777778,False,True
crest,10c5c68d505a4e2f851ea2e50c42ab88,4,0.75,False,True
crest,1117908ce6f2427b96af6dbd8cf24667,2,1.0,True,True
crest,1126d1acaba444a7ba0583fdfbd98427,11,1.0,True,True
crest,116934846ccd4ba4b815a621e05df84b,6,1.0,True,True
crest,129f058bcbc14608a0efdd6f2aef244b,2,1.0,True,True
crest,131f2b7938a943669dbba8a23484b6ce,4,1.0,True,True
crest,1339cc4571c748c7b78d81577303609c,29,0.5172413793103449,False,True
crest,13526e6eb429401c8a03e31ec06401fc,2,1.0,True,True
crest,13ca44ee1fc048738d95cf705050f4a8,4,1.0,True,True
crest,142b792743224b14b0d3299d7894e7c6,2,1.0,True,True
crest,143dba79e9974838ad9992ff320a90fd,2,1.0,True,True
crest,14ad83cb2a0144f8bb650fc991cca230,3,1.0,True,True
crest,15786159f343453686dcb6dac6b2acb5,3,0.6666666666666666,False,True
crest,15d438d36cbf484aabd988eaf41f05ea,2,0.5,False,True
crest,15e982f7533e477ea6ca0ce1ff7189ef,2,1.0,True,True
crest,161b6d01d0474b2e938e6ae6cfce7d63,6,0.8333333333333334,False,True
crest,165b9e59e21a46e1b05596f4de0b516d,5,0.2,False,True
crest,1664fcbf5f764e2dbd47ac60a3924350,4,1.0,True,True
crest,180d1b49040b4478a58d1151891673c6,3,1.0,True,True
crest,184df8a87f3441bd9326658d0c5800cf,5,0.8,False,True
crest,18705d2296e34bebb33fc4ac25959509,8,0.375,False,True
crest,18f42186abf54ce1bc81dde9b09b5dbe,3,1.0,True,True
crest,18f86f44767f4770816d5544c80b5c78,2,1.0,True,True
crest,19f383860a5c4a61a5b64f3e9d923766,4,0.0,False,False
crest,1ae911214ee84f65a93f097afb1c5422,19,0.5263157894736842,False,True
crest,1b0ecc4197994eaeb6ea8559ed7f13cf,11,0.36363636363636365,False,True
crest,1b2b1cf2922f40fd8524ab084b480492,27,0.9259259259259259,False,True
crest,1cbe5e9cb0474b77a89d9d86f4df260c,5,1.0,True,True
crest,1ccb0b9c53354c6998803073265c9cb1,5,1.0,True,True
crest,1cdae1db3a5b460a9c523032f3b8eb93,8,0.375,False,True
crest,1ceb53bec2374440be0383370341f88f,5,0.8,False,True
crest,1decfac892ba4d5abbf05cd69bbce274,6,0.8333333333333334,False,True
crest,1e8945a75fbe4f7aaf3abfbed0d099a4,54,0.8888888888888888,False,True
crest,1f0b7ca35ea347f0b5d3161406372a23,2,1.0,True,True
crest,1f66c070cea14f7bb0c4b4c0e2c75cfd,4,1.0,True,True
crest,1f760c7f0f3c4ae2b7c9783c74a3596f,4,0.0,False,False
crest,2000ac98a65e44358139887e4092bd36,3,1.0,True,True
crest,209bd51bcc4a4892a239419b8dbcef00,2,0.5,False,True
crest,2132c0a45d614567b5e6b79edd2d44af,8,0.5,False,True
crest,24022122324040598d7ac01efce4df3a,2,1.0,True,True
crest,241d1244cd6c4181bfc5491a870c43ab,13,1.0,True,True
crest,24f7e32761df4de1938ccf19165a7acf,3,0.3333333333333333,False,True
crest,25601f23c1be40169a6efca8a810b0e4,7,1.0,True,True
crest,25b182e145664f4ca0192383e087c74a,9,0.7777777777777778,False,True
crest,25f8f7169a564ba2b9fd216a44fc36f0,2,0.5,False,True
crest,261cc9581e29408ca1ab2f24e635a86a,9,1.0,True,True
crest,264736832eee4befa03bc57847715a2a,8,1.0,True,True
crest,26ad686efd234c09b4b8d74269386e3b,2,0.5,False,True
crest,27353967021e4785857f3823c6f0d798,7,1.0,True,True
crest,27bcc1f7ab694afcaf0654c5feb765c3,2,1.0,True,True
crest,27d2c37b430b42b3b2eaf9e5d1b1d6df,5,1.0,True,True
crest,28071c0731ef48069e123b3f45cb0913,4,1.0,True,True
crest,2823905158be42fa84042285b279194e,2,1.0,True,True
crest,28aedeb0ca304524abd7c82313904ed1,3,1.0,True,True
crest,28e078c89ef14dd58f6739e7d43e6f49,2,0.0,False,False
crest,2ae346c0ca784652aabe896bf22c6e55,2,1.0,True,True
crest,2b0f9547c0ef49d09004e49648b76a05,7,0.2857142857142857,False,True
crest,2b1b653a3c564eb994a9a64ee1161828,2,1.0,True,True
crest,2c2d86f91f684fd091e245b1fe2b2acf,2,0.0,False,False
crest,2cf41b335de34eb393eac2295000f305,29,1.0,True,True
crest,2dde1a52da03464cb6400c1162b778b8,2,0.5,False,True
crest,2e97c47ade5b451497bbe833c8335fd1,10,1.0,True,True
crest,2e9c70c04f1d444a892dfa5624683822,17,0.8235294117647058,False,True
crest,2ed675fece6b4136943c6e7cc389a479,5,0.6,False,True
crest,2f30240ad67b4b7680e7ace42e9249f7,7,1.0,True,True
crest,2f4c8d182b0042d6adcc134f744619e1,4,0.75,False,True
crest,2f6c5689ba934048a74d289cb8b710c4,4,0.75,False,True
crest,303ddc88933040498e472a68d7f61433,2,1.0,True,True
crest,30e2898b9bde406eaa6398d417b0340b,5,0.0,False,False
crest,31dd7890d56c4f8d987bfe8f4378c353,4,1.0,True,True
crest,325d396b00344f258ab4c8b933b63cdf,12,0.08333333333333333,False,True
crest,3269ca21d24a4bcd8ece9c04c30a2b6c,14,0.5714285714285714,False,True
crest,32ab4c5fd6dd418cba5bb90beeb56e7e,3,0.6666666666666666,False,True
crest,32ad017419fd4a4390631e9a03815c09,2,1.0,True,True
crest,32d68d2b2b324cc9868d0e2756306ebc,4,0.25,False,True
crest,339136eb2007460da8335fe89e5f43d9,3,1.0,True,True
crest,339faa9509d946e4823cc0bce5a9d4f4,6,1.0,True,True
crest,33fd1d446a4c464fa14367d875b16b90,11,0.9090909090909091,False,True
crest,345ebd537d9646aaac18badc14185106,5,0.8,False,True
crest,3460ba7a61ed47cdb99e4e6e841abc5f,2,1.0,True,True
crest,349e227970804cc0a44376da2efde602,17,1.0,True,True
crest,3564073dbc20463693fb505771da9053,9,0.7777777777777778,False,True
crest,3677f2f5b6204a0eb09915bb1dcd52e6,4,1.0,True,True
crest,36bc752a4a584321bd9349ab1c13f776,3,0.6666666666666666,False,True
crest,36fbd3b62f1144cd9fcaa78d13d70289,2,1.0,True,True
crest,3714bc3892364ec4bda8f987ecfdbeab,2,1.0,True,True
crest,3719d3456e07416eb279901ee145ada9,3,0.6666666666666666,False,True
crest,37ce266c007d428183db75a908477b14,2,1.0,True,True
crest,37dad399249144d2bf3c91c4188b43b3,7,0.8571428571428571,False,True
crest,38100135a9c4414d85dcc365cba28ec2,2,1.0,True,True
crest,387764817baf431aabbbb52a4cd0e4f7,2,1.0,True,True
crest,38bc482f8d9142e287fc6fcf378680f6,6,1.0,True,True
crest,39379524ef7e4c27a3b4299767b91da2,4,1.0,True,True
crest,39654737efaa478d92f27f30a1ab204c,7,1.0,True,True
crest,396a1d85dde54116bf001438b1e5bb9e,16,0.5625,False,True
crest,3981b5868a83428a88ff328ab0f6a4ea,9,0.3333333333333333,False,True
crest,39ca0cf1e8ec493893108f9c222d2253,14,0.07142857142857142,False,True
crest,3a3f230094d942829dc26a4f8667ee08,2,1.0,True,True
crest,3a85ad4bf6e647a0920acbc3d5367051,3,1.0,True,True
crest,3b1bd4c845f34653bf41802940d03be3,3,1.0,True,True
crest,3b261ebc303f4062b8a998a2bda181c3,3,1.0,True,True
crest,3b7cc3fcee2f4d75a888132655102d02,2,1.0,True,True
crest,3b9fde21bf2d4b5daa3225f36a9fef83,5,0.8,False,True
crest,3bb86cb940134be8a16490a136170360,4,1.0,True,True
crest,3c2ed0a45d0f475ea9b653d211543df1,5,0.4,False,True
crest,3ca49c238c5c48fca3be6f288f91cc73,10,0.2,False,True
crest,3d675c5f7993454d8f8f4158ff17172b,3,1.0,True,True
crest,3dc74d466b9f446fa4650df546dc7d89,2,0.0,False,False
crest,3e3ecad6168b450ab0dc3f7665fe26ef,16,0.9375,False,True
crest,3e834c2cc5004b66b3ddaca485fe1d1c,2,0.5,False,True
crest,3ee5e46dca6f410daeec36ea184957ae,2,0.0,False,False
crest,3f1a49833a8642fc8ca859fe63ef68d4,11,0.2727272727272727,False,True
crest,3f67931a290c41adb43baa54c5a837b6,7,0.0,False,False
crest,40528b249858405580793e3c96ca5ba5,4,0.0,False,False
crest,4234c664178b4feca30a39b6ef3a6c70,2,1.0,True,True
crest,42e2515e73e946eba4f707c4b2a9bfa3,2,1.0,True,True
crest,434e25189b8b4675b5afee379ba8731c,2,0.0,False,False
crest,44bb9328fea34f45b9c2ad4e61b2c300,2,1.0,True,True
crest,44cdcc559bc74b999416460d45ab21ab,5,0.8,False,True
crest,4518284c48724d129a41f3bb5d4d3e9f,4,0.75,False,True
crest,457da2a9fb0a4f8b84c2e582a2fd161e,19,0.631578947368421,False,True
crest,459e692096ee48ef9b1f06b20cfa5e86,12,0.8333333333333334,False,True
crest,45a435d836004ff9a862bd8ad9d7c0ce,13,0.0,False,False
crest,47617b92bf95420e9274853f6d952c3f,4,0.25,False,True
crest,48b1424c9a7641cab451e3771f1f4fc5,28,0.9285714285714286,False,True
crest,48cfa0191a9b45f4afaee61a8679d249,5,0.6,False,True
crest,48d3ad92f06a40c89e823a82c5794069,5,1.0,True,True
crest,49655a08aefa4ee6ba4eff71c055adf1,2,1.0,True,True
crest,496c09cbd51b4dcd925fb296a5194e52,6,0.8333333333333334,False,True
crest,49b4f3a035144bbfa28d43f4b2457935,2,1.0,True,True
crest,49e16b01fdc641b6a8443d70e462d9e9,4,1.0,True,True
crest,4a99259cf6eb435bae22d7d37514d26a,6,1.0,True,True
crest,4a99fa6cf5234d5981a511f6dad1c13f,4,0.0,False,False
crest,4b0c18f9f27148228e24e2225c23d0b5,2,1.0,True,True
crest,4b524ea4706944d5b2d9b98b9b9f713c,2,0.5,False,True
crest,4bb85d9bad6f43229ed78c330fbd386e,5,1.0,True,True
crest,4bd8a52421d74b5d94ea71f6a8bac405,4,1.0,True,True
crest,4c06bdaef2424e4ca908c204cdb1638a,2,1.0,True,True
crest,4c211b7845394fcb8bfeddf8c3fcff8a,11,1.0,True,True
crest,4c3ce93b9901412180300c7d428f13f5,21,0.9047619047619048,False,True
crest,4c6762a0daa847d0bdbf999ed30ae5c4,2,1.0,True,True
crest,4c7b7b656f3f42daaff0eec71da4f69e,2,1.0,True,True
crest,4cd51f559dfe40a5940138e9472301fb,2,0.5,False,True
crest,4d871c6da1124e13985b08c7aa225a4a,2,1.0,True,True
crest,4d919b92b11c4a82a9c575f66239e6c3,6,1.0,True,True
crest,4da078d0c43e41beb48d25f63bcd194f,4,1.0,True,True
crest,4ea8b879586c4078b33100637b8c2333,32,0.9375,False,True
crest,4ed407d2b60a4eb8ae0f087cabdb896d,2,1.0,True,True
crest,4f72a1a4a25749e59003841c6b5d98b2,2,1.0,True,True
crest,503361c4ea8e43c881daa9e74ef62505,4,1.0,True,True
crest,50aa1205e8154267bd47c0079293e764,4,0.5,False,True
crest,50fc022c0eb2483aba8d708a7d5805ca,10,0.8,False,True
crest,51d6c083cc384dc8bf748eceb34b3fea,12,0.25,False,True
crest,5217d7945fb54bad91a6b06c2a970689,2,0.5,False,True
crest,52728b8f4328453eafe4aa2328efc039,35,0.8857142857142857,False,True
crest,5355b413bb324d628badaedcec900245,36,0.8611111111111112,False,True
crest,537452d3a38d4a248379d0f602338b3a,5,1.0,True,True
crest,539e47fcc8e64dbb97dcb4f766cb98aa,3,1.0,True,True
crest,548d25bc607248b08c10586c17ef6d77,2,1.0,True,True
crest,54ab4dcf8dcb4b48b90738cf0e084440,18,0.7777777777777778,False,True
crest,553c64a16ef8435c8e4487137004e2de,3,1.0,True,True
crest,559144d47b8f462d8327d8f015d27b42,2,1.0,True,True
crest,55cb1c68427346f1b1d6aee00abf7bc5,3,1.0,True,True
crest,57887e6145204a8198e814904bc5a13e,25,1.0,True,True
crest,57954200b53e4dee898274daf6f8ed95,3,0.6666666666666666,False,True
crest,57df1d8959e246c984545d9d0e5e9d19,2,0.0,False,False
crest,57fa9a7ed8d94ccb86b3571a01cbe2c4,45,0.9333333333333333,False,True
crest,58163615d8bd4b63b2bbd316e1bb4543,6,0.5,False,True
crest,58e06d771f7d400ba5dcc41f121a7d9f,2,0.5,False,True
crest,5a2163608acc498d93c51922994bf184,2,1.0,True,True
crest,5a77b5a3d1a347a28f49ea8ec04483e6,2,0.5,False,True
crest,5a7e10ba4b9342b292b5bac5467913fd,2,1.0,True,True
crest,5aad08d2324b49e6931e1194644d3377,3,0.6666666666666666,False,True
crest,5c02a4bb2b074edb95520a2583840eda,2,1.0,True,True
crest,5c0ef2eb76d04c59a0f87dee3e60b4b9,2,0.5,False,True
crest,5c9e86ecef15492c889e435a3d382512,2,1.0,True,True
crest,5cc75d9f7f27400ab78393daa85234d6,2,0.5,False,True
crest,5cebdfa239da442cb1bcdce61422c7e3,6,0.8333333333333334,False,True
crest,5d34555070064eed9437b0fd27cfb7e0,3,0.6666666666666666,False,True
crest,5d6d4891f038492faf5f8e99f5bd1f79,3,1.0,True,True
crest,5d99d56123e945fca2a73395008f3fa2,2,1.0,True,True
crest,5d9b335f52f64e75b3a1ba6b7b37f651,4,0.75,False,True
crest,5e98b33d7c954c3495bf91568ecdd0fe,2,1.0,True,True
crest,5ea461b3d07e4f10ab13d133940c351a,2,1.0,True,True
crest,5ecc914902104e96a90574b1f0a93bac,15,0.3333333333333333,False,True
crest,5eda93b6cb1f4a02a97699c4771010be,2,0.0,False,False
crest,5f79d278bb494e6c93f3902695a703b6,4,1.0,True,True
crest,5f8e952437b34735aa12dbc7b9d5992e,2,1.0,True,True
crest,60ccc986dd024bdc90f1a2ce3cd57ea1,6,0.8333333333333334,False,True
crest,611486ed02b146cbb82803ae171368b5,23,0.9130434782608695,False,True
crest,61cdb325be924344ac40f3cd573813f2,2,1.0,True,True
crest,62285cde44e2494d9596c38bd6bec2ae,10,0.8,False,True
crest,627a6a5baec342c0a473adc2965479e2,6,0.6666666666666666,False,True
crest,6301c049e3dc4fda820c193937408bf8,26,1.0,True,True
crest,63340cf234074a0385583b294183d090,2,0.5,False,True
crest,63772f7c8dbd4b4db07db7ae7768af23,2,0.5,False,True
crest,638d8fa266104210bc59be92ecba1f83,2,1.0,True,True
crest,63ee20d1ede24c3699f6fd60f12036b1,4,1.0,True,True
crest,63fa39167f6e4ad0839730a8c08229fe,6,0.3333333333333333,False,True
crest,6439874584294efa8cc37ffd507e8dec,2,0.5,False,True
crest,644d62f67e04435bb9328c68033be8b7,3,0.3333333333333333,False,True
crest,6494b9dc9d1e4b399110204bb573c2bc,8,1.0,True,True
crest,64ebe52b7d3d4bf0a6e42bd8c4778ff8,3,0.0,False,False
crest,65d75033887a4074bcf2c3818f038e0a,3,0.6666666666666666,False,True
crest,661515109ebd4879979376408879302d,5,1.0,True,True
crest,66493009add041d0bac052e1491d5e11,5,0.4,False,True
crest,66708f0ca647490c898b6d28d9f27322,2,0.5,False,True
crest,66c85748f6594293bb9ff2442e9a47e1,2,1.0,True,True
crest,671e08f2501d4125813c6c18fee45ac9,2,1.0,True,True
crest,675e1d00153b4793b3857adb7170dc3c,2,0.5,False,True
crest,67a5de89e68447458fb44372889db64e,2,0.0,False,False
crest,682e1805c17e40aa80f032fd928cbd8c,4,1.0,True,True
crest,6892654b0e004213857fe1407e41c68d,5,0.2,False,True
crest,6910dc9f7a3d451294b951f63e0661f8,3,0.6666666666666666,False,True
crest,6967e859f7084a54bbafe777b1ffb4fd,5,0.8,False,True
crest,696ccff4cfbc44bbaae5caa8575005d8,2,1.0,True,True
crest,699d760cb58343bd8482b1a5758361e2,2,0.5,False,True
crest,699d9168d0cd45f3baab429c577e649d,2,1.0,True,True
crest,69a6557aad284ace926b03adea03776c,5,0.8,False,True
crest,6a465ae1ce624bd38ade8e9f45e44b75,36,0.3055555555555556,False,True
crest,6a9bdfdeff2348049d90b9375b8e7419,17,0.5294117647058824,False,True
crest,6b769cdeb2f840dda1babf8a333ef59d,5,0.6,False,True
crest,6b7bd8164cf94e2183aa7f4aae145a94,7,0.7142857142857143,False,True
crest,6bac4acb606545f3808276c77f6488d1,4,1.0,True,True
crest,6c1cc59cab0f48c8b633391cbd655a7f,2,1.0,True,True
crest,6c1f071a80eb44ac8942587df4aed71c,2,0.5,False,True
crest,6c64be347f1a46548ddadb32314a5975,2,1.0,True,True
crest,6c9b90a4ee7b4ec99596e92ccc38fbbf,9,0.7777777777777778,False,True
crest,6caeb10b55cd47b99f016453dbc09fc3,5,1.0,True,True
crest,6d51ec2ba4e3455e82cbb7f3f23e8d7f,10,0.9,False,True
crest,6d579477fcdd4823aa1c00d64ef2cec7,27,0.9259259259259259,False,True
crest,6d68e42593a94a80a34b44364934da2a,9,1.0,True,True
crest,6d7965f07e02486ea520b673679edcaa,13,0.9230769230769231,False,True
crest,6d7a855e2a6446868eef276ed77c2088,22,1.0,True,True
crest,6d9b367fd6844a958542738ed588543e,36,0.8055555555555556,False,True
crest,6dde2f97d0f34985951e1e6262f86ffd,39,0.9230769230769231,False,True
crest,6df136d7f8d54b4abcde1692b5433d5b,10,1.0,True,True
crest,6e32b95ae53c4eb8844148d42ced34e4,30,0.8333333333333334,False,True
crest,6e6231362fb040549fa45cd325621274,3,1.0,True,True
crest,6e7e0492ed3c44edab1311dfcb052df9,4,1.0,True,True
crest,6e94b83710fc4444b099116a820496dd,13,0.8461538461538461,False,True
crest,6ee6ded399154b4594d03fbfed9654f4,16,1.0,True,True
crest,6f49a1dbc5234cdeb2cee872d34a8ec6,5,0.4,False,True
crest,6faad979f53944e9abe63a40cbe25851,29,0.8275862068965517,False,True
crest,6fbcb764584a4978ad6af310ca248d4f,3,1.0,True,True
crest,6ffa50338b7b4622b5ad9cd2e08e8c05,11,0.9090909090909091,False,True
crest,703dac8de70a43bab92ce4207a724c74,2,0.5,False,True
crest,7095384f4cdd4a56897ecc3457031853,5,1.0,True,True
crest,718d1d36ac4f4dba9c9fcf3b59b739d8,2,1.0,True,True
crest,72279d781d994779a601d26e76e05f1e,28,0.07142857142857142,False,True
crest,7242df0f02c64c31b5c57e53a51ae38e,2,0.5,False,True
crest,72606c1600014badb8db70905633dc8d,3,1.0,True,True
crest,72bf13dd3f554c179fec2d7cfea8dde5,2,0.5,False,True
crest,72d6763890db492fbd1ac410637fa46d,3,1.0,True,True
crest,736e4244027f4613a8effe3ff4b11dea,2,1.0,True,True
crest,744a63e6d8044159aa1697908f7a9901,2,1.0,True,True
crest,744f6a5f93e1400db12005328a607429,20,0.95,False,True
crest,747782439f4f404bb9db8c6829498bff,6,0.6666666666666666,False,True
crest,74d63f3060fe4e8f8ea2a8401f4723d7,2,1.0,True,True
crest,7594f9e9bd244229bf8ad5beedfee8ec,3,1.0,True,True
crest,75ae46fe2ed248bb9e7569e6971a7acf,3,0.6666666666666666,False,True
crest,77119b1153ae4b1eb191a6ee6e0144f2,3,1.0,True,True
crest,77a410c4f0254aaaabab238a189292aa,2,1.0,True,True
crest,77b6217957344b3b86421947a1cdc82e,2,1.0,True,True
crest,77bf067037574eec9ceee0d0f4e1cd31,3,1.0,True,True
crest,796e7db8ae9145169f3da590fe7301a8,2,1.0,True,True
crest,79ff67eb3e73494db384d9b02fbb0ee7,2,0.5,False,True
crest,7a486bf86bde4e06806867713d755c04,5,0.6,False,True
crest,7a6116c13ff140eca63dc0512674bf03,3,0.6666666666666666,False,True
crest,7a80895cd3a7465ba44e86394dbe8e38,12,0.0,False,False
crest,7b151da4995340ca94ee230cdce82d26,3,1.0,True,True
crest,7b6c561488ea4556a8ea4f4b61c8cb36,6,0.0,False,False
crest,7b934a841141464cae5128bb92096797,2,0.0,False,False
crest,7c11b91512a44c69baaed9f5916f60de,11,0.9090909090909091,False,True
crest,7c7e3533bdcd4b0bbc6b1ff0fbb93509,2,1.0,True,True
crest,7d34ee0ecef64f70ad38a5154d269d0b,5,0.8,False,True
crest,7d5395d8c1274194bfea6a353c00c019,2,1.0,True,True
crest,7dc83d430b1746d6a4add4a844fb8478,4,0.0,False,False
crest,7e3d72e519e94a23be7c3360b51b01a1,3,1.0,True,True
crest,7ea3c9bd1e154e08b439981a0a6209c1,2,1.0,True,True
crest,7ef1db009f684deab640b74c8c366b89,2,1.0,True,True
crest,7f0ba386e30b49439fcbef39f5a73002,3,1.0,True,True
crest,7f0e5933907f4137ba6a0d1761c8df9a,2,1.0,True,True
crest,7f1791300b8b41c08a6acfcec7d8d60d,5,1.0,True,True
crest,7fb8d2619a424bc3a665b12d7067d715,4,1.0,True,True
crest,7ff2e17f2d884b5b8e371b0d926c9224,2,1.0,True,True
crest,802e843d156a46c3b8ef90e9a68aa13f,2,0.0,False,False
crest,807f810a2077424ba635623f15b9c927,6,1.0,True,True
crest,81022810fd4e4131ba0be9f004fad3dd,53,0.8867924528301887,False,True
crest,811ec812b197465b803c46b416d5e5d4,2,1.0,True,True
crest,817ed9c008e34042ad682f17a9fbcae6,14,0.0,False,False
crest,8192f66e55db49d49848380f653415e1,2,1.0,True,True
crest,81b81914c07247a89b05d9aaba902d69,2,1.0,True,True
crest,81eaf215dd2b45b285d4a5c1bb2e0704,9,0.7777777777777778,False,True
crest,823348dbec984b7b92e67e4a9a36c6e4,11,1.0,True,True
crest,82cbed9f4b034d8f9c130f281836bd89,6,1.0,True,True
crest,8314ce42624a4dd99bf534f11f2073f1,3,1.0,True,True
crest,83868b72a26f4e9aa2b89f3e7f5fb818,5,0.6,False,True
crest,83874b40b869406399ad58b971044a91,3,0.3333333333333333,False,True
crest,83bc1bf8c62a4b549221fd7d80ecf2c9,2,1.0,True,True
crest,841a3b4e83ba43acb5480fc78cf8844f,4,1.0,True,True
crest,84ddf17156624678b5c10ecdb8b3642d,2,0.5,False,True
crest,860b399254ed4affbf0d48593af3e120,2,1.0,True,True
crest,8649e20167a1431a95a69b56530940b7,2,1.0,True,True
crest,874aa044f26643348e4571ec315ae41f,2,0.5,False,True
crest,875a352f90fb4f0397b026d5f5c693d1,6,1.0,True,True
crest,8830345bc28f4272a641835599ce2648,2,1.0,True,True
crest,88fc92986aea4609afd7306e2e4910b7,2,1.0,True,True
crest,89480cca0842488a8e86c78a66d658d5,3,1.0,True,True
crest,896090df063a4cf0bc191a25847fe3e5,6,1.0,True,True
crest,8985daeae39c4767874e5ff647493b4f,21,0.7619047619047619,False,True
crest,89b09a45c53040c0867f66adcb661d37,4,1.0,True,True
crest,89c93775f07e4d089508959cba018317,3,1.0,True,True
crest,89ca9adeb6e94972b2fe4513dde0b95a,5,0.2,False,True
crest,89de5d70bc6e440b91537221a81479ce,3,1.0,True,True
crest,8b64961af951401094cbef12394354fb,2,0.5,False,True
crest,8c90f0adf05f48b9914333f0d863d1d6,2,1.0,True,True
crest,8d25a3d7f4974395a58aec2a0198f40f,3,0.6666666666666666,False,True
crest,8daaa2876eed427492018d4bebfcce26,6,0.16666666666666666,False,True
crest,8e6a2170531a4622b629e474cf18ce6b,7,0.8571428571428571,False,True
crest,8ea4f07d898c4b90a7dfbaf599d9f4ff,2,1.0,True,True
crest,8f0d472425504892a387cc6cd374a4c1,2,1.0,True,True
crest,8f981eafced048d8bd7cd0051a210281,2,1.0,True,True
crest,8fa86f2d181241f398cd2dfa58e3f6cf,2,0.0,False,False
crest,8feacb682b114fdda8463a4b1d859dde,5,0.2,False,True
crest,900467608f604792b470a80aa7d78778,3,0.6666666666666666,False,True
crest,9144dde030fb4ca1b1b9f82ab506e744,2,0.5,False,True
crest,925940d7d6334c0884c6a0aec597b12b,15,0.8,False,True
crest,92af0b156caf4a8187cfc4a1754a6369,7,0.2857142857142857,False,True
crest,937e0d87367541b1869d319137d7e746,6,0.5,False,True
crest,93e032f481704adfb0eabc565a2836cd,3,1.0,True,True
crest,94606d0a6dcd40aaa8bdb27ad96b7954,2,0.5,False,True
crest,947280a108ce499e9eff51bcc1f347a2,2,1.0,True,True
crest,948cb5f56f1d4f22848e9870d9d70d36,2,1.0,True,True
crest,9567d9b9ac524134ac65fbae0198d384,8,0.875,False,True
crest,96320000bc20430788ea7c2d488321ec,7,1.0,True,True
